"area","type","value","CIlow","CIup","period_start","period_end","coverage","data_updated"
"South Kesteven","P(Cases>50)",0.21,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Kesteven","P(Cases>50)",0.08,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Kesteven","P(Cases>500)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Kesteven","P(Cases>500)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Kesteven","P(Cases>500)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Kesteven","P(Cases>500)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Kesteven","P(R>1)",0,NA,NA,"2021-02-21","2021-02-27",NA,"2021-03-07"
"South Kesteven","R",0.75,0.68,0.81,"2021-03-04","2021-03-04",0.9,"2021-03-07"
"South Lakeland","Cases",23.9,8.6,49.7,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"South Lakeland","Cases",16.3,3.8,39.2,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"South Lakeland","Cases",10.5,1,30.6,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"South Lakeland","Cases",6.7,0,23.9,"2021-03-21","2021-03-27",0.9,"2021-03-07"
"South Lakeland","Infections",130.1,77.8,198.8,"2021-02-14","2021-02-20",0.9,"2021-03-07"
"South Lakeland","Infections",90.1,47.5,149.5,"2021-02-21","2021-02-27",0.9,"2021-03-07"
"South Lakeland","Infections",61.7,28.9,114.5,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"South Lakeland","Infections",42.5,17,87.4,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"South Lakeland","Infections",28.1,10,66.6,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"South Lakeland","P(Cases>100)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Lakeland","P(Cases>100)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Lakeland","P(Cases>100)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Lakeland","P(Cases>100)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Lakeland","P(Cases>20)",0.64,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Lakeland","P(Cases>20)",0.38,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Lakeland","P(Cases>20)",0.19,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Lakeland","P(Cases>20)",0.1,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Lakeland","P(Cases>200)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Lakeland","P(Cases>200)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Lakeland","P(Cases>200)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Lakeland","P(Cases>200)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Lakeland","P(Cases>300)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Lakeland","P(Cases>300)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Lakeland","P(Cases>300)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Lakeland","P(Cases>300)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Lakeland","P(Cases>50)",0.05,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Lakeland","P(Cases>50)",0.01,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Lakeland","P(Cases>50)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Lakeland","P(Cases>50)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Lakeland","P(Cases>500)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Lakeland","P(Cases>500)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Lakeland","P(Cases>500)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Lakeland","P(Cases>500)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Lakeland","P(R>1)",0,NA,NA,"2021-02-21","2021-02-27",NA,"2021-03-07"
"South Lakeland","R",0.67,0.57,0.79,"2021-03-04","2021-03-04",0.9,"2021-03-07"
"South Lanarkshire","Cases",79.2,53.7,108.2,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"South Lanarkshire","Cases",63.6,35.9,103.3,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"South Lanarkshire","Cases",50.9,22.2,101.3,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"South Lanarkshire","Cases",40.9,14.4,95.9,"2021-03-21","2021-03-27",0.9,"2021-03-07"
"South Lanarkshire","Infections",257.6,188.8,345.9,"2021-02-14","2021-02-20",0.9,"2021-03-07"
"South Lanarkshire","Infections",205.1,139,292.6,"2021-02-21","2021-02-27",0.9,"2021-03-07"
"South Lanarkshire","Infections",159.8,92.8,281.6,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"South Lanarkshire","Infections",128.1,60,267.6,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"South Lanarkshire","Infections",101.7,39.1,263.5,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"South Lanarkshire","P(Cases>100)",0.12,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Lanarkshire","P(Cases>100)",0.06,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Lanarkshire","P(Cases>100)",0.05,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Lanarkshire","P(Cases>100)",0.04,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Lanarkshire","P(Cases>20)",1,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Lanarkshire","P(Cases>20)",1,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Lanarkshire","P(Cases>20)",0.96,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Lanarkshire","P(Cases>20)",0.87,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Lanarkshire","P(Cases>200)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Lanarkshire","P(Cases>200)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Lanarkshire","P(Cases>200)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Lanarkshire","P(Cases>200)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Lanarkshire","P(Cases>300)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Lanarkshire","P(Cases>300)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Lanarkshire","P(Cases>300)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Lanarkshire","P(Cases>300)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Lanarkshire","P(Cases>50)",0.97,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Lanarkshire","P(Cases>50)",0.77,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Lanarkshire","P(Cases>50)",0.52,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Lanarkshire","P(Cases>50)",0.36,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Lanarkshire","P(Cases>500)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Lanarkshire","P(Cases>500)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Lanarkshire","P(Cases>500)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Lanarkshire","P(Cases>500)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Lanarkshire","P(R>1)",0.02,NA,NA,"2021-02-21","2021-02-27",NA,"2021-03-07"
"South Lanarkshire","R",0.79,0.6,0.99,"2021-03-04","2021-03-04",0.9,"2021-03-07"
"South Norfolk","Cases",23.9,8,47.8,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"South Norfolk","Cases",14.5,3.6,35.5,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"South Norfolk","Cases",9.4,0.7,30.4,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"South Norfolk","Cases",5.8,0,23.9,"2021-03-21","2021-03-27",0.9,"2021-03-07"
"South Norfolk","Infections",107.7,66.7,164.9,"2021-02-14","2021-02-20",0.9,"2021-03-07"
"South Norfolk","Infections",70.1,38.3,118.9,"2021-02-21","2021-02-27",0.9,"2021-03-07"
"South Norfolk","Infections",45.7,19.9,96.3,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"South Norfolk","Infections",29.9,9.9,78.2,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"South Norfolk","Infections",19.7,4.6,61.9,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"South Norfolk","P(Cases>100)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Norfolk","P(Cases>100)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Norfolk","P(Cases>100)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Norfolk","P(Cases>100)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Norfolk","P(Cases>20)",0.64,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Norfolk","P(Cases>20)",0.33,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Norfolk","P(Cases>20)",0.16,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Norfolk","P(Cases>20)",0.08,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Norfolk","P(Cases>200)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Norfolk","P(Cases>200)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Norfolk","P(Cases>200)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Norfolk","P(Cases>200)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Norfolk","P(Cases>300)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Norfolk","P(Cases>300)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Norfolk","P(Cases>300)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Norfolk","P(Cases>300)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Norfolk","P(Cases>50)",0.04,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Norfolk","P(Cases>50)",0.01,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Norfolk","P(Cases>50)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Norfolk","P(Cases>50)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Norfolk","P(Cases>500)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Norfolk","P(Cases>500)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Norfolk","P(Cases>500)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Norfolk","P(Cases>500)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Norfolk","P(R>1)",0,NA,NA,"2021-02-21","2021-02-27",NA,"2021-03-07"
"South Norfolk","R",0.64,0.47,0.82,"2021-03-04","2021-03-04",0.9,"2021-03-07"
"South Northamptonshire","Cases",30.3,10.8,61.6,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"South Northamptonshire","Cases",20.5,4.3,55.1,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"South Northamptonshire","Cases",13,1.1,47.6,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"South Northamptonshire","Cases",8.6,0,43.2,"2021-03-21","2021-03-27",0.9,"2021-03-07"
"South Northamptonshire","Infections",86,54.4,136.1,"2021-02-14","2021-02-20",0.9,"2021-03-07"
"South Northamptonshire","Infections",59.9,30.6,110.2,"2021-02-21","2021-02-27",0.9,"2021-03-07"
"South Northamptonshire","Infections",42,15.4,101.9,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"South Northamptonshire","Infections",29.2,8,90.2,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"South Northamptonshire","Infections",20.7,3.5,83.7,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"South Northamptonshire","P(Cases>100)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Northamptonshire","P(Cases>100)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Northamptonshire","P(Cases>100)",0.01,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Northamptonshire","P(Cases>100)",0.01,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Northamptonshire","P(Cases>20)",0.76,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Northamptonshire","P(Cases>20)",0.5,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Northamptonshire","P(Cases>20)",0.32,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Northamptonshire","P(Cases>20)",0.21,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Northamptonshire","P(Cases>200)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Northamptonshire","P(Cases>200)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Northamptonshire","P(Cases>200)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Northamptonshire","P(Cases>200)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Northamptonshire","P(Cases>300)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Northamptonshire","P(Cases>300)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Northamptonshire","P(Cases>300)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Northamptonshire","P(Cases>300)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Northamptonshire","P(Cases>50)",0.12,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Northamptonshire","P(Cases>50)",0.08,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Northamptonshire","P(Cases>50)",0.04,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Northamptonshire","P(Cases>50)",0.03,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Northamptonshire","P(Cases>500)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Northamptonshire","P(Cases>500)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Northamptonshire","P(Cases>500)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Northamptonshire","P(Cases>500)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Northamptonshire","P(R>1)",0.02,NA,NA,"2021-02-21","2021-02-27",NA,"2021-03-07"
"South Northamptonshire","R",0.68,0.48,0.93,"2021-03-04","2021-03-04",0.9,"2021-03-07"
"South Ribble","Cases",100.4,63.3,143.9,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"South Ribble","Cases",78.7,45.2,122.7,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"South Ribble","Cases",62.4,30.8,102.2,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"South Ribble","Cases",48,21.7,85.8,"2021-03-21","2021-03-27",0.9,"2021-03-07"
"South Ribble","Infections",279.4,204.5,378.7,"2021-02-14","2021-02-20",0.9,"2021-03-07"
"South Ribble","Infections",217,156.5,308.3,"2021-02-21","2021-02-27",0.9,"2021-03-07"
"South Ribble","Infections",171.5,114.3,251.8,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"South Ribble","Infections",133.4,84.1,205.4,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"South Ribble","Infections",103.6,60.8,165.6,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"South Ribble","P(Cases>100)",0.51,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Ribble","P(Cases>100)",0.19,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Ribble","P(Cases>100)",0.06,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Ribble","P(Cases>100)",0.02,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Ribble","P(Cases>20)",1,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Ribble","P(Cases>20)",1,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Ribble","P(Cases>20)",0.99,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Ribble","P(Cases>20)",0.96,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Ribble","P(Cases>200)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Ribble","P(Cases>200)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Ribble","P(Cases>200)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Ribble","P(Cases>200)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Ribble","P(Cases>300)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Ribble","P(Cases>300)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Ribble","P(Cases>300)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Ribble","P(Cases>300)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Ribble","P(Cases>50)",0.99,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Ribble","P(Cases>50)",0.92,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Ribble","P(Cases>50)",0.71,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Ribble","P(Cases>50)",0.46,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Ribble","P(Cases>500)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Ribble","P(Cases>500)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Ribble","P(Cases>500)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Ribble","P(Cases>500)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Ribble","P(R>1)",0,NA,NA,"2021-02-21","2021-02-27",NA,"2021-03-07"
"South Ribble","R",0.77,0.7,0.84,"2021-03-04","2021-03-04",0.9,"2021-03-07"
"South Tyneside","Cases",82.5,51.2,124.4,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"South Tyneside","Cases",63.2,31.4,114.5,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"South Tyneside","Cases",50.6,19.3,105.1,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"South Tyneside","Cases",41.3,10.6,105.7,"2021-03-21","2021-03-27",0.9,"2021-03-07"
"South Tyneside","Infections",324.5,225.5,439.4,"2021-02-14","2021-02-20",0.9,"2021-03-07"
"South Tyneside","Infections",254.8,165.2,378.3,"2021-02-21","2021-02-27",0.9,"2021-03-07"
"South Tyneside","Infections",204.4,103.7,351.6,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"South Tyneside","Infections",158.8,67.1,340.7,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"South Tyneside","Infections",126.7,42.4,334.4,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"South Tyneside","P(Cases>100)",0.23,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Tyneside","P(Cases>100)",0.1,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Tyneside","P(Cases>100)",0.07,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Tyneside","P(Cases>100)",0.06,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Tyneside","P(Cases>20)",1,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Tyneside","P(Cases>20)",0.99,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Tyneside","P(Cases>20)",0.93,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Tyneside","P(Cases>20)",0.84,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Tyneside","P(Cases>200)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Tyneside","P(Cases>200)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Tyneside","P(Cases>200)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Tyneside","P(Cases>200)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Tyneside","P(Cases>300)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Tyneside","P(Cases>300)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Tyneside","P(Cases>300)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Tyneside","P(Cases>300)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Tyneside","P(Cases>50)",0.95,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Tyneside","P(Cases>50)",0.73,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Tyneside","P(Cases>50)",0.51,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Tyneside","P(Cases>50)",0.38,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Tyneside","P(Cases>500)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"South Tyneside","P(Cases>500)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"South Tyneside","P(Cases>500)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"South Tyneside","P(Cases>500)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"South Tyneside","P(R>1)",0.02,NA,NA,"2021-02-21","2021-02-27",NA,"2021-03-07"
"South Tyneside","R",0.78,0.6,0.98,"2021-03-04","2021-03-04",0.9,"2021-03-07"
"Southend-on-Sea","Cases",38.4,19.7,63.6,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"Southend-on-Sea","Cases",26.9,9.3,55.8,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"Southend-on-Sea","Cases",17.5,3.8,48.8,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"Southend-on-Sea","Cases",12.1,1.1,42.7,"2021-03-21","2021-03-27",0.9,"2021-03-07"
"Southend-on-Sea","Infections",167.4,113.3,233,"2021-02-14","2021-02-20",0.9,"2021-03-07"
"Southend-on-Sea","Infections",116.6,65.9,189.3,"2021-02-21","2021-02-27",0.9,"2021-03-07"
"Southend-on-Sea","Infections",79.3,34.8,166.8,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"Southend-on-Sea","Infections",54.6,18,151.2,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"Southend-on-Sea","Infections",36.6,8.6,137.7,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"Southend-on-Sea","P(Cases>100)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>100)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>100)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>100)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>20)",0.94,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>20)",0.7,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>20)",0.43,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>20)",0.29,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>200)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>200)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>200)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>200)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>300)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>300)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>300)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>300)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>50)",0.21,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>50)",0.09,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>50)",0.05,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>50)",0.04,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>500)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>500)",0,NA,NA,"2021-03-07","2021-03-13",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>500)",0,NA,NA,"2021-03-14","2021-03-20",NA,"2021-03-07"
"Southend-on-Sea","P(Cases>500)",0,NA,NA,"2021-03-21","2021-03-27",NA,"2021-03-07"
"Southend-on-Sea","P(R>1)",0.01,NA,NA,"2021-02-21","2021-02-27",NA,"2021-03-07"
"Southend-on-Sea","R",0.67,0.48,0.92,"2021-03-04","2021-03-04",0.9,"2021-03-07"
"Southwark","Cases",24.6,12.3,40.7,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"Southwark","Cases",15.4,6,30.6,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"Southwark","Cases",9.8,2.5,24.6,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"Southwark","Cases",6.3,0.9,19.5,"2021-03-21","2021-03-27",0.9,"2021-03-07"
"Southwark","Infections",49.6,37.1,67.5,"2021-02-14","2021-02-20",0.9,"2021-03-07"
"Southwark","Infections",32.3,21.2,48.9,"2021-02-21","2021-02-27",0.9,"2021-03-07"
"Southwark","Infections",20.9,11.6,37.8,"2021-02-28","2021-03-06",0.9,"2021-03-07"
"Southwark","Infections",13.4,6,30,"2021-03-07","2021-03-13",0.9,"2021-03-07"
"Southwark","Infections",8.6,3,22.9,"2021-03-14","2021-03-20",0.9,"2021-03-07"
"Southwark","P(Cases>100)",0,NA,NA,"2021-02-28","2021-03-06",NA,"2021-03-07"
